name	word	time_w	diph	time_d
13-speaker-jr	fears	0.6779022977206317	ia_l	0.32644173076268856
13-speaker-jr	dais	0.6922163467543854	ey_s	0.2638543148351715
13-speaker-jr	joke	0.6433863579101669	ow_s	0.2345424276515118
13-speaker-jr	doubt	0.5789193751574686	aw_s	0.2567911771774547
13-speaker-jr	toyed	0.5122503686789415	oy_l	0.29740386923971585
13-speaker-jr	dies	0.6976403736097652	ay_l	0.33382842458988904
13-speaker-jr	dare	0.5377305366591116	ea_l	0.30082986761775743
13-speaker-jr	idiot	0.5633441782510147	ia_s	0.18235127857030875
13-speaker-jr	graduate	0.736388667027768	ua_s	0.16067905733721233
13-speaker-jr	gouge	0.6126411088373942	aw_l	0.30849848677334535
13-speaker-jr	bide	0.5740362811791471	ay_l	0.31448369019739175
13-speaker-jr	bite	0.5928298513081174	ay_s	0.23060278393504063
13-speaker-jr	boat	0.6142534853447614	ow_s	0.2299931919497169
13-speaker-jr	babe	0.5759129251700585	ey_l	0.2824615611970245
13-speaker-jr	Job	0.6118274964306636	ow_l	0.29723659967673655
13-speaker-jr	fierce	0.6924209697301791	ia_s	0.3188720917005554
13-speaker-jr	bows	0.5517899659863872	aw_l	0.32320705510456094
13-speaker-jr	doit	0.5424095610158304	oy_s	0.2133256208960006
13-speaker-jr	dice	0.6440301120448169	ay_s	0.23323972326865316
13-speaker-jr	idiom	0.5185900504419436	ia_l	0.15048876971712843
13-speaker-jr	thereto	0.8953285957240098	ea_s	0.27193968086429265
13-speaker-jr	Joyce	0.6087694633408915	oy_s	0.19580879230412052
13-speaker-jr	daze	0.5806442260854823	ey_l	0.2689034746730812
14-speaker-ao	gouge	0.29395901154741344	aw_l	0.18178157049064392
14-speaker-ao	fears	0.418532047017941	ia_l	0.18821863945578254
14-speaker-ao	thereto	0.5381398196862639	ea_s	0.18721203249232143
14-speaker-ao	Joyce	0.38039996713661317	oy_s	0.15421502132599052
14-speaker-ao	bait	0.22798035881019096	ey_s	0.13817857788276733
14-speaker-ao	Job	0.31144483880508744	ow_l	0.2032982658963789
14-speaker-ao	babe	0.24405297561201422	ey_l	0.13280044249023426
14-speaker-ao	doubt	0.22883911204766072	aw_s	0.14478313159691858
14-speaker-ao	idiom	0.31489452346595215	ia_l	0.10420561040730902
14-speaker-ao	gourd	0.23558599188836382	ua_l	0.15653723706794054
14-speaker-ao	toyed	0.3035176385521119	oy_l	0.18185438667530462
14-speaker-ao	bows	0.41805910595987683	aw_l	0.26428111480999306
14-speaker-ao	joke	0.30673010897148245	ow_s	0.1451295796096197
14-speaker-ao	daresay	0.5307957872203595	ea_s	0.171515356463658
14-speaker-ao	bode	0.3149951709078671	ow_l	0.12668997356571054
14-speaker-ao	daze	0.2826503217774565	ey_l	0.19806054919355276
14-speaker-ao	fierce	0.42952892268018417	ia_s	0.12704749467495802
14-speaker-ao	graduate	0.46324202569917006	ua_s	0.10635532322262975
14-speaker-ao	douse	0.34451622952374095	aw_s	0.22945079111396893
14-speaker-ao	joys	0.3147953385096187	oy_l	0.1872026910292206
14-speaker-ao	bite	0.27971277399849015	ay_s	0.15177448956495
14-speaker-ao	idiot	0.3496360693400149	ia_s	0.10368647014361443
14-speaker-ao	bide	0.2560698358303881	ay_l	0.1814752500185648
14-speaker-ao	theirs	0.3441164095371647	ea_l	0.19655796280511595
14-speaker-ao	dare	0.35691707125204886	ea_l	0.23872099051045836
14-speaker-ao	abjured	0.4881025596456112	ua_l	0.1610840709043444
14-speaker-ao	doit	0.31795446338679767	oy_s	0.21408253709841318
14-speaker-ao	boat	0.2105750390771206	ow_s	0.1401429094966531
14-speaker-ao	dais	0.3410127862947476	ey_s	0.1720927912667065
14-speaker-ao	dice	0.3832040670782604	ay_s	0.17612312083276294
14-speaker-ao	bourse	0.3657847667532863	ua_s	0.17737783896627235
14-speaker-ao	dies	0.44202581978417754	ay_l	0.26935394670689306
15-speaker-sr	daresay	0.5922235044811575	ea_s	0.1392051873487945
15-speaker-sr	Joyce	0.5777521645285528	oy_s	0.19194179405472322
15-speaker-sr	theirs	0.5177311037529186	ea_l	0.22692638736160386
15-speaker-sr	dice	0.39463131753294434	ay_s	0.19413896208996917
15-speaker-sr	dies	0.427808162139959	ay_l	0.239000402977263
15-speaker-sr	doubt	0.4357406777525821	aw_s	0.1605848728088226
15-speaker-sr	graduate	0.6887013613748323	ua_s	0.16580988256816198
15-speaker-sr	babe	0.42593705147477223	ey_l	0.23855065257077612
15-speaker-sr	joke	0.42934194816137605	ow_s	0.18293073724989384
15-speaker-sr	dais	0.5691906437827079	ey_s	0.16534459482108232
15-speaker-sr	douse	0.545000907029479	aw_s	0.20633917889892217
15-speaker-sr	gourd	0.5095932250451227	ua_l	0.30257109224121237
15-speaker-sr	idiot	0.547323983681526	ia_s	0.15378130101992582
15-speaker-sr	toyed	0.385920708863253	oy_l	0.2480658819193664
15-speaker-sr	bide	0.408524209859614	ay_l	0.2424245179519673
15-speaker-sr	idiom	0.481126180530687	ia_l	0.10803048966125317
15-speaker-sr	joys	0.5107610937363489	oy_l	0.20156618318926434
15-speaker-sr	doit	0.47745250692869945	oy_s	0.19772496617591173
15-speaker-sr	bows	0.5853378264886189	aw_l	0.28004823074819285
15-speaker-sr	daze	0.5154897406116916	ey_l	0.1776361530119317
15-speaker-sr	bourse	0.6066293183940203	ua_s	0.2380666389159174
15-speaker-sr	bode	0.4253561616033963	ow_l	0.25093932776062644
15-speaker-sr	bite	0.4460524943310702	ay_s	0.1859042841957077
15-speaker-sr	Job	0.5009838805087199	ow_l	0.19537506464573795
15-speaker-sr	fierce	0.5948083949484015	ia_s	0.17347155114896395
15-speaker-sr	gouge	0.4510763564685121	aw_l	0.2877596027758855
15-speaker-sr	fears	0.5955628698457787	ia_l	0.17659750760981296
15-speaker-sr	thereto	0.5838378177377521	ea_s	0.2009524844906494
15-speaker-sr	abjured	0.6805157893473961	ua_l	0.23990593459367915
15-speaker-sr	dare	0.40443166965860655	ea_l	0.2810709874870838
15-speaker-sr	boat	0.4158596983767069	ow_s	0.20082684272976792
15-speaker-sr	bait	0.5136685193828043	ey_s	0.17372216790738548
